Año;tipo_eleccion;region_id;territorio;pacto;subpacto;partido;partido_asociado;candidato;sexo;edad;estado_servel;estado_candidatura
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;PARTIDO IGUALDAD;;MILKO  CARACCIOLO SOTO;HOMBRE;37;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;INDEPENDIENTE;PARTIDO IGUALDAD;CAMILA  ROJAS VALDERRAMA;MUJER;26;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;REVOLUCION DEMOCRATICA;;JORGE  BRITO HASBUN;HOMBRE;27;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;INDEPENDIENTE;REVOLUCION DEMOCRATICA;MABEL LUCILA ZUÑIGA VALENCIA;MUJER;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;PARTIDO HUMANISTA;;JOHN  PARADA MONTERO;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;PARTIDO HUMANISTA;;JUAN PABLO PAONESSA BARRIA;HOMBRE;27;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;PODER;;JORGE RUBEN CANALES GATICA;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;FRENTE AMPLIO;;INDEPENDIENTE;PODER;DANN ALEJANDRO ESPINOZA POZO;HOMBRE;31;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;ALVARO  SANHUEZA MARIPANGUE;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;LEONARDO  CONTRERAS NEIRA;HOMBRE;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;CARLOS HORACIO VIO VICUÑA;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;JAIME ROBERTO ESPINOZA TOBAR;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;PASTORA ANTONIETA VALDERRAMA VASQUEZ;MUJER;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;LUCAS BLASET PEREZ;HOMBRE;29;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;RODRIGO CUEVAS BENITEZ;HOMBRE;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;CRESCENCIO  LOPEZ PEREZ;HOMBRE;75;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;SUMEMOS;;AMPLITUD;;KAREN  PICHUNANTE CANSECO;MUJER;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;JORGE ESTAY OLGUIN;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;JORGE RENAULT MANRIQUEZ;HOMBRE;53;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;LUIS  QUIJADA LLANCAS;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;CLARISA  RIOS INOSTROZA;MUJER;37;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;JEAN PIERRE GUTIERREZ ECHEVERRIA;HOMBRE;30;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;MARCIA TAPIA NAVIA;MUJER;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;ANA ARAYA ROMERO;MUJER;59;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;BARBARA  GONZALEZ CID;MUJER;24;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;UNION PATRIOTICA;;UNION PATRIOTICA;;JUAN ENRIQUE SOTO ROJAS;HOMBRE;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;RODRIGO GONZALEZ TORRES;HOMBRE;76;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;KATHERINE  ARAYA MATUS;MUJER;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;INDEPENDIENTE;PARTIDO POR LA DEMOCRACIA;MARIO  SOTO BENAVIDES;HOMBRE;67;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO COMUNISTA DE CHILE;;JORGE  COULON LARRAÑAGA;HOMBRE;69;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO COMUNISTA DE CHILE;;EDSON  CHAVEZ SEVERINO;HOMBRE;32;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;RICARDO BRAVO OLIVA;HOMBRE;53;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;MARCELO  DIAZ DIAZ;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;GIGLIOLA ELINA CENTONZIO ROSSEL;MUJER;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;LA FUERZA DE LA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;IRMA DEL CARMEN TRONCOSO SAAVEDRA;MUJER;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;VICTOR MARCELO TORRES JELDES;HOMBRE;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;MARIELLA VALDES AVILA;MUJER;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CONVERGENCIA DEMOCRATICA;;INDEPENDIENTE;PARTIDO DEMOCRATA CRISTIANO;MARIEL FERNANDA TRIGO VALLEJOS;MUJER;30;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CONVERGENCIA DEMOCRATICA;;INDEPENDIENTE;PARTIDO DEMOCRATA CRISTIANO;JENNIFER VIOLETA LEIVA LABARCA;MUJER;41;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CONVERGENCIA DEMOCRATICA;;INDEPENDIENTE;PARTIDO DEMOCRATA CRISTIANO;MAURICIO EDUARDO LILLO CAVAGNARO;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;RENE LUES ESCOBAR;HOMBRE;54;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CHILE VAMOS;;RENOVACION NACIONAL;;ANDRES CELIS MONTT;HOMBRE;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;5;DISTRITO Nº 7;CHILE VAMOS;;RENOVACION NACIONAL;;JOSE  EGIDO ARRIOLA;HOMBRE;59;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;POR TODO CHILE;;PARTIDO PROGRESISTA;;FILOMENA  CARMEN URBINA CAMPOS;MUJER;53;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;POR TODO CHILE;;PARTIDO PROGRESISTA;;BENJAMIN NELSON ARANEDA GONZALEZ;HOMBRE;64;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;POR TODO CHILE;;PARTIDO PROGRESISTA;;VICTOR HUGO CAMILLA REYES;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;POR TODO CHILE;;INDEPENDIENTE;PARTIDO PROGRESISTA;ANDRES ESTEBAN MORENO BILBAO;HOMBRE;30;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;POR TODO CHILE;;INDEPENDIENTE;PARTIDO PROGRESISTA;CRISTIAN ALFREDO ROJAS DONOSO;HOMBRE;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;POR TODO CHILE;;INDEPENDIENTE;PARTIDO PROGRESISTA;CRISTIAN ALEJANDRO PALMA SANHUEZA;HOMBRE;55;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;FRENTE AMPLIO;;REVOLUCION DEMOCRATICA;;KARIN RODRIGO BELMAR GUZMAN;HOMBRE;30;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;FRENTE AMPLIO;;REVOLUCION DEMOCRATICA;;MARIA MARGARITA CRESPO URETA;MUJER;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;FRENTE AMPLIO;;PARTIDO HUMANISTA;;JOAQUIN ARDUENGO NAREDO;HOMBRE;66;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;FRENTE AMPLIO;;INDEPENDIENTE;PARTIDO HUMANISTA;GRACIELA FILOMENA ISLA PEREZ;MUJER;73;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;FRENTE AMPLIO;;PARTIDO HUMANISTA;;ANDRES ALFONSO GUILLERMO LEAL ALVARADO;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;COALICIÓN REGIONALISTA VERDE;;FEDERACION REGIONALISTA VERDE SOCIAL;;ALFREDO VALENZUELA BRICEÑO;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;COALICIÓN REGIONALISTA VERDE;;INDEPENDIENTE;FEDERACION REGIONALISTA VERDE SOCIAL;CATHERINE FIELDHOUSE ALARCON;MUJER;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;COALICIÓN REGIONALISTA VERDE;;INDEPENDIENTE;FEDERACION REGIONALISTA VERDE SOCIAL;CAROL HOLE BELL;MUJER;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;COALICIÓN REGIONALISTA VERDE;;INDEPENDIENTE;FEDERACION REGIONALISTA VERDE SOCIAL;CARLOS ENRIQUE ORTEGA AEDO;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;UNION PATRIOTICA;;UNION PATRIOTICA;;GUIDO MIRANDA ROJAS;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;UNION PATRIOTICA;;UNION PATRIOTICA;;EMMANUEL LARA ACEVEDO;HOMBRE;30;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;UNION PATRIOTICA;;UNION PATRIOTICA;;PABLO CAROCA VASQUEZ;HOMBRE;21;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;UNION PATRIOTICA;;UNION PATRIOTICA;;MARIANA CONCHA MUÑOZ;MUJER;26;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;UNION PATRIOTICA;;UNION PATRIOTICA;;LESLIE DIAZ SILVA;MUJER;54;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;LA FUERZA DE LA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;FELIPE LETELIER NORAMBUENA;HOMBRE;61;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;LA FUERZA DE LA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;EDUARDO JAVIER VERGARA BOLBARAN;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;LA FUERZA DE LA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;JUAN LUIS CASTRO GONZALEZ;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;LA FUERZA DE LA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;OSCAR  AVILA MENDEZ;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;LA FUERZA DE LA MAYORIA;;PARTIDO COMUNISTA DE CHILE;;RODOLFO ARTURO NUÑEZ BUSTAMANTE;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CONVERGENCIA DEMOCRATICA;;PARTIDO IZQUIERDA CIUDADANA DE CHILE;;FRANCISCO ALEJANDRO PARRAGUEZ LEIVA;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CONVERGENCIA DEMOCRATICA;;INDEPENDIENTE;PARTIDO IZQUIERDA CIUDADANA DE CHILE;JUAN CARLOS OLMOS CASTRO;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CONVERGENCIA DEMOCRATICA;;INDEPENDIENTE;PARTIDO IZQUIERDA CIUDADANA DE CHILE;ALEJANDRO ANSELMO SULE FERNANDEZ;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;ANDRES LORCA SAAVEDRA;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;JORGE  FREI TOLEDO;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;RAUL  SOTO MARDONES;HOMBRE;29;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CHILE VAMOS;;UNION DEMOCRATA INDEPENDIENTE;;JAVIER MACAYA DANUS;HOMBRE;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CHILE VAMOS;;INDEPENDIENTE;UNION DEMOCRATA INDEPENDIENTE;PAULINA ORELLANA AUIL;MUJER;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CHILE VAMOS;;UNION DEMOCRATA INDEPENDIENTE;;ISSA  KORT GARRIGA;HOMBRE;37;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CHILE VAMOS;;RENOVACION NACIONAL;;IVONNE MANGELSDORFF GALEB;MUJER;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CHILE VAMOS;;INDEPENDIENTE;RENOVACION NACIONAL; PAMELA MEDINA SCHULZ;MUJER;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 15;CHILE VAMOS;;INDEPENDIENTE;RENOVACION NACIONAL;DIEGO SCHALPER SEPULVEDA;HOMBRE;32;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;POR TODO CHILE;;PARTIDO PROGRESISTA;;NILZA MARCELA ROJAS ESCHMANN;MUJER;50;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;POR TODO CHILE;;PARTIDO PROGRESISTA;;JOSE GREGORIO ARGOMEDO SERRE;HOMBRE;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;FRENTE AMPLIO;;PARTIDO HUMANISTA;;RUBEN EDUARDO ANDINO MALDONADO;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;FRENTE AMPLIO;;INDEPENDIENTE;PARTIDO HUMANISTA;ADRIANA ROMAN TAPIA;MUJER;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;FRENTE AMPLIO;;PARTIDO HUMANISTA;;RICARDO LISBOA HENRIQUEZ;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;FRENTE AMPLIO;;REVOLUCION DEMOCRATICA;;CLAUDIO CANEPA BLUMENBERG;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;FRENTE AMPLIO;;INDEPENDIENTE;REVOLUCION DEMOCRATICA;MARIA TERESA HUALA MOLINA;MUJER;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;COALICIÓN REGIONALISTA VERDE;;FEDERACION REGIONALISTA VERDE SOCIAL;;ALEJANDRA  SEPULVEDA ORBENES;MUJER;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;COALICIÓN REGIONALISTA VERDE;;FEDERACION REGIONALISTA VERDE SOCIAL;;LISETTE HEDWIG BOSSHARD PEÑA;MUJER;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;COALICIÓN REGIONALISTA VERDE;;FEDERACION REGIONALISTA VERDE SOCIAL;;VICTOR  BUSTAMANTE GALAZ;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;COALICIÓN REGIONALISTA VERDE;;INDEPENDIENTE;FEDERACION REGIONALISTA VERDE SOCIAL;ALEXANDRA  DIAZ MUÑOZ;MUJER;54;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;UNION PATRIOTICA;;UNION PATRIOTICA;;KATHERINE ROJAS PEÑAILILLO;MUJER;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;LA FUERZA DE LA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;COSME  MELLADO PINO;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;LA FUERZA DE LA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;CAMILO ARTURO GARCIA DE LA BARRA;HOMBRE;63;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;LA FUERZA DE LA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;MORIN  CONTRERAS CONCHA;MUJER;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;LA FUERZA DE LA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;SERGIO ARIEL SALAZAR MEZA;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;LA FUERZA DE LA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;CAROLINA ELSA ICELA CUCUMIDES CALDERON;MUJER;41;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;JUAN CARLOS LATORRE CARMONA;HOMBRE;68;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CONVERGENCIA DEMOCRATICA;;INDEPENDIENTE;PARTIDO DEMOCRATA CRISTIANO;MACARENA ZAPATA MARMOLEJO;MUJER;24;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;PATRICIA ANDREA IBACETA SANTOS;MUJER;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CONVERGENCIA DEMOCRATICA;;PARTIDO DEMOCRATA CRISTIANO;;SEBASTIAN LLANTEN MORALES;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CONVERGENCIA DEMOCRATICA;;INDEPENDIENTE;PARTIDO IZQUIERDA CIUDADANA DE CHILE;CHRISTIAN ANDRES GONZALEZ GONZALEZ;HOMBRE;54;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CHILE VAMOS;;RENOVACION NACIONAL;;JULIO  IBARRA MALDONADO;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CHILE VAMOS;;RENOVACION NACIONAL;;MAURICIO BOZA GONZALEZ;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CHILE VAMOS;;UNION DEMOCRATA INDEPENDIENTE;;RAMON  BARROS MONTERO;HOMBRE;59;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;DIPUTADOS;6;DISTRITO Nº 16;CHILE VAMOS;;UNION DEMOCRATA INDEPENDIENTE;;VIRGINIA  TRONCOSO HELLMAN;MUJER;66;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
